asset,month,operation_count,total_value_brl,average_value_brl
BSV,2022-08-01,137,47728.029999999984,348.3797810218977
BSV,2022-09-01,82,20195.839999999997,246.29073170731704
BSV,2022-10-01,66,17326.06,262.51606060606065
BSV,2022-11-01,178,48473.1,272.3207865168539
BSV,2022-12-01,95,34044.57000000001,358.36389473684216
BSV,2023-01-01,492,91733.96,186.45113821138213
BSV,2023-02-01,737,144337.19999999998,195.8442333785617
BSV,2023-03-01,286,73367.70999999998,256.53045454545446
BSV,2023-04-01,75,14071.689999999999,187.6225333333333
BSV,2023-05-01,717,98416.90999999995,137.26207810320773
BSV,2023-06-01,881,41492.429999999986,47.09696935300793
BSV,2023-07-01,450,38265.53,85.03451111111112
BSV,2023-08-01,155,8763.259999999998,56.53716129032257
BSV,2023-09-01,70,4435.97,63.371
BSV,2023-10-01,457,49786.15999999999,108.94126914660829
BSV,2023-11-01,241,40077.16000000001,166.29526970954362
BSV,2023-12-01,750,162591.74000000008,216.78898666666677
BSV,2024-01-01,379,540824.25,1426.97691292876
BSV,2024-02-01,73,165705.32,2269.935890410959
BSV,2024-03-01,327,72920.67000000004,222.9989908256882
BSV,2024-04-01,177,164637.37999999998,930.1546892655366
BSV,2024-05-01,121,12200.090000000011,100.82719008264472
BSV,2024-06-01,175,25536.610000000004,145.92348571428573
BSV,2024-07-01,270,55418.95999999998,205.25540740740732
BSV,2024-08-01,247,73684.37000000001,298.3172874493928
BSV,2024-09-01,107,16036.65,149.8752336448598
BSV,2024-10-01,144,21688.60999999999,150.61534722222214
BSV,2024-11-01,175,47297.69,270.2725142857143
BSV,2024-12-01,243,161417.75,664.2705761316872
BSV,2025-01-01,90,18740.34,208.226
BSV,2025-02-01,64,5635.06,88.0478125
BSV,2025-03-01,102,19998.76,196.06627450980392
BSV,2025-04-01,150,33141.65,220.94433333333333
BSV,2025-05-01,56,11158.650000000001,199.26160714285717
BSV,2025-06-01,115,18047.379999999997,156.93373913043476
BSV,2025-07-01,215,34992.94,162.7578604651163
BSV,2025-08-01,121,19091.590000000004,157.78173553719012
BSV,2025-09-01,83,9885.290000000003,119.09987951807233
BSV,2025-10-01,265,28970.170000000013,109.32139622641515
BSV,2025-11-01,150,22025.170000000002,146.83446666666669
BSV,2025-12-01,103,12610.400000000005,122.4310679611651
BSV,2026-01-01,237,38816.16000000001,163.78126582278486
BSV,2026-02-01,136,18705.66,137.5416176470588
BSV,2026-03-01,50,12144.520000000002,242.89040000000006
BSV,2026-04-01,127,13472.740000000005,106.0845669291339
BSV,2026-05-01,46,4919.4800000000005,106.94521739130435
BSV,2026-06-01,127,23038.37,181.40448818897636
BTC,2019-08-01,1042292,3798621044.9700418,3644.4883439286127
BTC,2019-09-01,680741,4085187085.310005,6001.088645035344
BTC,2019-10-01,637264,5486079798.659916,8608.802315304043
BTC,2019-11-01,455909,4238625347.729917,9297.08636532711
BTC,2019-12-01,351874,4779770675.530094,13583.75633189748
BTC,2020-01-01,552970,4677529818.680216,8458.921494258668
BTC,2020-02-01,477527,2818004088.4499474,5901.2455598321085
BTC,2020-03-01,712118,3360166290.9599695,4718.552670989878
BTC,2020-04-01,684786,1904940945.159971,2781.8047465339114
BTC,2020-05-01,962450,2957648145.2400875,3073.0408283444203
BTC,2020-06-01,536581,2687572122.71997,5008.697890383689
BTC,2020-07-01,591224,3454595912.8799934,5843.125300867342
BTC,2020-08-01,637279,3434285767.5100346,5388.983110239054
BTC,2020-09-01,518361,3097097085.2299786,5974.788005328292
BTC,2020-10-01,509960,2372680702.2699637,4652.680018570013
BTC,2020-11-01,820407,3358594780.3400483,4093.8153627895035
BTC,2020-12-01,1031276,3813763174.1802673,3698.101356164855
BTC,2021-01-01,2553676,8228747756.421338,3222.314716675623
BTC,2021-02-01,2082708,7745729718.290613,3719.066579804088
BTC,2021-03-01,1779009,7359879320.990873,4137.066940634293
BTC,2021-04-01,1895620,7632550370.24098,4026.4137170113104
BTC,2021-05-01,1955707,7760015435.660578,3967.8824259771927
BTC,2021-06-01,1303467,4175172073.270261,3203.128328734261
BTC,2021-07-01,1066253,2817060072.290003,2642.0184255425334
BTC,2021-08-01,1346151,5590902122.98028,4153.2503582289655
BTC,2021-09-01,1280129,3430476977.7002363,2679.790066235697
BTC,2021-10-01,1817097,5176343980.190475,2848.6888593126705
BTC,2021-11-01,1419831,4669862272.900597,3289.0268439698784
BTC,2021-12-01,2834096,3298050847.0402684,1163.7047040891587
BTC,2022-01-01,2009468,2295961340.150089,1142.5717354792855
BTC,2022-02-01,1802177,1990211164.420099,1104.3372345891103
BTC,2022-03-01,1835643,1914763436.3201609,1043.102300567246
BTC,2022-04-01,1678307,1883084327.0700617,1122.0142244953167
BTC,2022-05-01,1855087,2592462457.000075,1397.4883425952933
BTC,2022-06-01,2308869,2440157900.7901263,1056.862862635397
BTC,2022-07-01,3395613,1843716055.4500546,542.9700190952428
BTC,2022-08-01,2586839,1511095493.0499647,584.1474838789599
BTC,2022-09-01,2418493,1455390999.9799652,601.775981977192
BTC,2022-10-01,1813293,1097281092.2999833,605.1317091611688
BTC,2022-11-01,1892618,1444287214.5399873,763.1160723082985
BTC,2022-12-01,1025755,986778441.3400071,962.0020778256085
BTC,2023-01-01,1978702,1062416696.1193991,536.9260738198067
BTC,2023-02-01,1628341,1085401592.7500215,666.5689758779159
BTC,2023-03-01,2247497,1628229958.0500093,724.4636847346222
BTC,2023-04-01,1672027,1245736885.909971,745.045914874563
BTC,2023-05-01,1454840,998580329.509969,686.384983578929
BTC,2023-06-01,1438838,1113628838.960013,773.9779175696033
BTC,2023-07-01,1242621,794898297.1300088,639.6948845464617
BTC,2023-08-01,1481615,1073174687.7500303,724.3276342032378
BTC,2023-09-01,1146639,733352895.9299386,639.567375547089
BTC,2023-10-01,1675645,1206446218.3098059,719.9891494378618
BTC,2023-11-01,1567254,1192855129.619985,761.1115553828448
BTC,2023-12-01,1859012,1508364276.230021,811.3795264527722
BTC,2024-01-01,2273787,1936429250.2699878,851.6317712564932
BTC,2024-02-01,2592650,3252432861.709893,1254.4820402714956
BTC,2024-03-01,4364060,7423800083.169382,1701.122368429715
BTC,2024-04-01,3027925,6230667034.190992,2057.7349287683783
BTC,2024-05-01,2182590,3420632057.8600183,1567.2352837042313
BTC,2024-06-01,2172471,3388924459.0699267,1559.940021786218
BTC,2024-07-01,2631016,4297734364.470101,1633.4884943573513
BTC,2024-08-01,2389622,5274399079.70904,2207.2106298439835
BTC,2024-09-01,2023339,3118286992.9399123,1541.158942194023
BTC,2024-10-01,2367537,3865265568.2799063,1632.6104167664143
BTC,2024-11-01,5692329,7355947276.469257,1292.2561707992031
BTC,2024-12-01,6926089,7872842805.030285,1136.6938549346225
BTC,2025-01-01,5032063,5820696457.78988,1156.7216979973978
BTC,2025-02-01,2918041,4101108705.989543,1405.4321738418148
BTC,2025-03-01,3314820,3914617895.410019,1180.9443334509924
BTC,2025-04-01,2368101,3079897503.7802033,1300.5769195571486
BTC,2025-05-01,2817458,3743944003.659954,1328.837556286537
BTC,2025-06-01,2229538,3716051732.08047,1666.7362171357788
BTC,2025-07-01,2695750,4527780535.519921,1679.599568031131
BTC,2025-08-01,2752609,3924371549.1106844,1425.6916071663954
BTC,2025-09-01,2263172,2761195854.129974,1220.0556803150507
BTC,2025-10-01,2962728,4929596990.5906,1663.87092928902
BTC,2025-11-01,3000956,4921829209.960218,1640.0870955656192
BTC,2025-12-01,2102715,2731966867.230114,1299.2568499440551
BTC,2026-01-01,2385831,2709913655.070257,1135.8363836626556
BTC,2026-02-01,2386632,3113575334.199946,1304.5896201006044
BTC,2026-03-01,2191151,2149983517.360083,981.2119371782607
BTC,2026-04-01,1837592,1496636866.5899088,814.4554757475593
BTC,2026-05-01,1773085,1362370579.7202308,768.3616858301947
BTC,2026-06-01,2014068,2386411374.0500236,1184.871302284741
BTG,2019-08-01,8202,19355.580000000056,2.3598610095098826
BTG,2019-09-01,5791,9786.230000000027,1.6899032982213826
BTG,2019-10-01,3,5.65,1.8833333333333335
BTG,2019-11-01,6,11.01,1.835
BTG,2020-05-01,2,802.89,401.445
BTG,2021-05-01,1,10.71,10.71
BTG,2022-02-01,26,1694.9700000000003,65.19115384615385
BTG,2022-03-01,27,1625.4899999999998,60.203333333333326
BTG,2022-04-01,9,332.72,36.96888888888889
BTG,2022-05-01,13,558.59,42.96846153846154
BTG,2022-06-01,5,177.83,35.566
BTG,2022-07-01,4,176.15,44.0375
BTG,2022-08-01,3,195.48000000000002,65.16000000000001
BTG,2023-04-01,2261,46273915.670000054,20466.128115877953
BTG,2023-05-01,1671,7643210.499999962,4574.033812088547
BTG,2023-06-01,3704,45247251.28999973,12215.78058585306
BTG,2023-07-01,1233,10392877.249999963,8428.935320356823
BTG,2023-08-01,1019,14931706.759999987,14653.29417075563
BTG,2023-09-01,570,5990234.22,10509.182842105263
BTG,2023-10-01,605,3730826.8399999966,6166.655933884292
BTG,2023-11-01,1780,30851624.17999999,17332.373134831454
BTG,2023-12-01,1778,88658836.59000011,49864.362536557994
BTG,2024-01-01,1468,29711569.470000017,20239.488739782028
BTG,2024-02-01,1626,59611868.20000004,36661.66555965562
BTG,2024-03-01,2062,10485785.639999978,5085.2500678952365
BTG,2024-04-01,1559,18304493.449999966,11741.176042334808
BTG,2024-05-01,1042,4631644.059999986,4444.95591170824
BTG,2024-06-01,951,5513592.220000003,5797.678464773926
BTG,2024-07-01,956,6710853.039999985,7019.72075313806
BTG,2024-08-01,805,107303438.46999982,133296.19685714264
BTG,2024-09-01,584,52358163.27999997,89654.38917808214
BTG,2024-10-01,772,23533916.559999976,30484.347875647636
BTG,2024-11-01,1652,24121977.239999916,14601.681138014477
BTG,2024-12-01,896,10818213.55999997,12073.899062499968
BTG,2025-01-01,2734,24664207.189999886,9021.290120702226
BTG,2025-02-01,1890,9874908.229999984,5224.819169312161
BTG,2025-03-01,1102,3793942.8400000036,3442.7793466424714
BTG,2025-04-01,1000,5105698.209999999,5105.698209999999
BTG,2025-05-01,1081,3790592.410000002,3506.560971322851
BTG,2025-06-01,928,3381583.509999999,3643.947747844826
BTG,2025-07-01,1755,24019535.959999964,13686.345276353255
BTG,2025-08-01,1561,6828068.8699999945,4374.163273542597
BTG,2025-09-01,1693,3677494.959999999,2172.176585942114
BTG,2025-10-01,1434,9011943.459999973,6284.479400278921
BTG,2025-11-01,1048,4882013.569999996,4658.409895038164
BTG,2025-12-01,951,3970134.870000004,4174.6949211356505
BTG,2026-01-01,1323,4819899.550000003,3643.1591458805765
BTG,2026-02-01,788,14449964.779999949,18337.518756345115
BTG,2026-03-01,748,21609310.719999988,28889.452834224583
BTG,2026-04-01,1485,7142072.499999973,4809.476430976413
BTG,2026-05-01,932,2282411.580000002,2448.9394635193153
BTG,2026-06-01,665,3109843.589999997,4676.456526315785
BTT,2019-08-01,479,84097.38000000003,175.56864300626313
BTT,2019-09-01,653,165321.20000000027,253.1718223583465
BTT,2019-10-01,825,123075.58,149.1825212121212
BTT,2019-11-01,854,132092.9200000002,154.67555035128828
BTT,2019-12-01,673,119355.55000000012,177.34851411589915
BTT,2020-01-01,1381,743607.1400000002,538.4555684286751
BTT,2020-02-01,1533,749913.34,489.1802609262883
BTT,2020-03-01,940,358769.06000000023,381.6692127659577
BTT,2020-04-01,1349,522753.2799999994,387.51169755374303
BTT,2020-05-01,2505,1011558.7799999992,403.81588023952065
BTT,2020-06-01,1695,437220.03999999893,257.9469262536867
BTT,2020-07-01,3419,1382339.8699999917,404.3111640830628
BTT,2020-08-01,4787,2109308.710000001,440.63269479841256
BTT,2020-09-01,2530,1055438.520000001,417.1693754940715
BTT,2020-10-01,2280,961994.6499999993,421.92747807017514
BTT,2020-11-01,2234,760980.9100000001,340.63603849597143
BTT,2020-12-01,2422,716578.01,295.8621015689513
BTT,2021-01-01,10206,3634576.5699999942,356.1215530080339
BTT,2021-02-01,63606,53689154.38000028,844.0894629437519
BTT,2021-03-01,82734,108019390.99999945,1305.622730679037
BTT,2021-04-01,180283,284350723.21999764,1577.2464581796266
BTT,2021-05-01,94873,93513635.27000017,985.6717429616454
BTT,2021-06-01,30347,23717714.509999886,781.5505489834213
BTT,2021-07-01,16744,13356539.000000004,797.691053511706
BTT,2021-08-01,37367,42538000.35999957,1138.3841453688967
BTT,2021-09-01,18794,15957916.660000028,849.0963424497195
BTT,2021-10-01,20584,15785605.879999982,766.8871881072669
BTT,2021-11-01,12063,8890508.949999966,737.0064619083118
BTT,2021-12-01,13299,10328807.079999963,776.6604316113966
BTT,2022-01-01,3080,1579873.0500000014,512.9457954545459
BTT,2022-11-01,1,0.01,0.01
BTT,2023-11-01,1,0.01,0.01
BTT,2024-01-01,9003,703570.9,78.14849494612908
BTT,2024-02-01,16272,1098699.4299999645,67.5208597590932
BTT,2024-03-01,35382,4745309.789999966,134.11649397998886
BTT,2024-04-01,16316,1319989.3399999775,80.90152856092041
BTT,2024-05-01,13650,997953.5899999727,73.11015311355112
BTT,2024-06-01,10813,653647.7899999968,60.45017941366844
BTT,2024-07-01,8630,405603.449999999,46.99924101969861
BTT,2024-08-01,6770,355207.7099999972,52.467903988182755
BTT,2024-09-01,5900,363581.5399999967,61.62398983050792
BTT,2024-10-01,5997,258163.08000000083,43.04870435217622
BTT,2024-11-01,18935,1813037.5999999666,95.75059941906346
BTT,2024-12-01,21178,3176939.039999955,150.0112871848123
BTT,2025-01-01,11827,614640.2199999958,51.969241565908156
BTT,2025-02-01,4015,251921.8900000005,62.745178082191906
BTT,2025-03-01,3233,141870.95000000042,43.882137333745874
BTT,2025-04-01,3162,297839.63000000035,94.19343137254913
BTT,2025-05-01,3615,242670.37000000014,67.1287330567082
BTT,2025-06-01,3366,306443.2899999999,91.04078728461079
BTT,2025-07-01,4350,326687.0199999996,75.100464367816
BTT,2025-08-01,2722,279865.5100000007,102.81613152094074
BTT,2025-09-01,1926,458265.8799999987,237.93659397715408
BTT,2025-10-01,2070,362186.06999999913,174.96911594202857
BTT,2025-11-01,2900,1603818.3200000012,553.0408000000004
BTT,2025-12-01,3339,1196149.7499999844,358.2359239293155
BTT,2026-01-01,3071,823875.2899999921,268.27590035818696
BTT,2026-02-01,4401,2359598.190000005,536.1504635310168
BTT,2026-03-01,41117,52811785.26000815,1284.4270073207713
BTT,2026-04-01,5500,3633017.3800000027,660.548614545455
BTT,2026-05-01,898,151767.2900000001,169.005890868597
BTT,2026-06-01,700,119752.07000000018,171.07438571428597
BUSD,2020-03-01,6,150188.8,25031.466666666664
BUSD,2020-06-01,1,100.0,100.0
BUSD,2020-08-01,2,0.37,0.185
BUSD,2020-09-01,1,10062.0,10062.0
BUSD,2020-11-01,17,2204552.62,129679.56588235295
BUSD,2020-12-01,923,70709075.87999998,76607.88286023833
BUSD,2021-01-01,645,69787926.92000005,108198.33631007759
BUSD,2021-02-01,1883,105120760.75000003,55826.213887413716
BUSD,2021-03-01,1010,182342265.57,180536.8966039604
BUSD,2021-04-01,838,509280228.87,607732.9700119331
BUSD,2021-05-01,2986,797938336.9500003,267226.50266242475
BUSD,2021-06-01,1549,274936038.71,177492.60084570688
BUSD,2021-07-01,2022,28155737.110000003,13924.696889218598
BUSD,2021-08-01,4915,46870971.839999996,9536.311666327569
BUSD,2021-09-01,4257,98829103.44999999,23215.669121447027
BUSD,2021-10-01,4637,29167051.799999997,6290.069398317877
BUSD,2021-11-01,6317,59665441.61999995,9445.217923064738
BUSD,2021-12-01,5815,101652242.22000001,17481.039074806537
BUSD,2022-01-01,4162,49439738.40999999,11878.841520903408
BUSD,2022-02-01,4147,19988238.71,4819.927347480107
BUSD,2022-03-01,3862,43783182.08,11336.91923355774
BUSD,2022-04-01,4865,52039740.279999994,10696.760591983555
BUSD,2022-05-01,5633,63929192.029999994,11349.04882478253
BUSD,2022-06-01,9518,49424805.55,5192.772173776003
BUSD,2022-07-01,9973,59908867.95000001,6007.105981149103
BUSD,2022-08-01,6732,24529732.25,3643.75107694593
BUSD,2022-09-01,6838,37998901.42999998,5557.01980549868
BUSD,2022-10-01,4437,34551122.08999998,7787.0457719179585
BUSD,2022-11-01,8518,28446033.56999999,3339.520259450574
BUSD,2022-12-01,7893,31757135.130000014,4023.4556100342093
BUSD,2023-01-01,8583,28775226.400000006,3352.5837585925674
BUSD,2023-02-01,8520,45073826.92999999,5290.355273474178
BUSD,2023-03-01,5395,18759589.590000004,3477.2177182576465
BUSD,2023-04-01,6640,24079544.220000003,3626.437382530121
BUSD,2023-05-01,8434,32393468.340000022,3840.8191059995283
BUSD,2023-06-01,7291,40364172.690000005,5536.164132492114
BUSD,2023-07-01,4828,17678647.120000023,3661.6916155758126
BUSD,2023-08-01,3715,19488837.349999975,5245.985827725431
BUSD,2023-09-01,5081,5249264.780000031,1033.1164691989827
BUSD,2023-10-01,7758,7231841.6000000145,932.1786027326649
BUSD,2023-11-01,545,406264.55999999994,745.4395596330274
BUSD,2023-12-01,287,247296.18,861.6591637630662
BUSD,2024-01-01,22,660708.69,30032.21318181818
BUSD,2024-02-01,16,595402.19,37212.636875
BUSD,2024-03-01,28,25990600.99,928235.7496428571
BUSD,2024-04-01,45,133022303.86000001,2956051.196888889
BUSD,2024-05-01,100,228699464.25,2286994.6425
BUSD,2024-06-01,227,214346789.31000003,944258.9837444936
BUSD,2024-07-01,455,413796101.05000013,909441.9803296706
BUSD,2024-08-01,514,342166903.9500001,665694.3656614788
BUSD,2024-09-01,539,449473941.31999993,833903.4161781075
BUSD,2024-10-01,590,596673897.2999998,1011311.6903389827
BUSD,2024-11-01,2582,700671236.9699999,271367.63631680864
BUSD,2024-12-01,532,646713709.6599998,1215627.2737969921
BUSD,2025-01-01,776,658523799.69,848613.1439304125
BUSD,2025-02-01,362,275940426.52,762266.3716022099
BUSD,2025-03-01,21,33107614.979999997,1576553.0942857142
BUSD,2025-04-01,76,243655281.32,3205990.5436842106
BUSD,2025-05-01,35,508912574.91999996,14540359.28342857
BUSD,2025-06-01,14,728532.1,52038.00714285714
BUSD,2025-07-01,9,940323.84,104480.42666666667
BUSD,2025-08-01,6,653727.75,108954.625
BUSD,2025-09-01,5,49109.57,9821.914
BUSD,2025-10-01,12,1560376.1199999999,130031.34333333332
BUSD,2025-11-01,4,113547.69,28386.9225
BUSD,2025-12-01,3,33065.01,11021.67
BUSD,2026-01-01,2,41585.5,20792.75
BUSD,2026-02-01,2,15806.18,7903.09
BUSD,2026-03-01,2,14637.79,7318.895
BUSD,2026-05-01,5,35582.020000000004,7116.404
BUSD,2026-06-01,7,6904.16,986.3085714285714
CBRL,2019-12-01,13,1305.02,100.38615384615385
CBRL,2020-01-01,10,1009.0,100.9
CBRL,2020-02-01,49,40423.420000000006,824.9677551020409
CBRL,2020-03-01,40,63838.48,1595.962
CBRL,2020-04-01,320,433273.04,1353.97825
CBRL,2020-05-01,3797,2415956.7199999983,636.2804108506712
CBRL,2020-06-01,3130,1667454.9800000018,532.7332204472849
CBRL,2020-07-01,6887,5005166.979999999,726.755768839843
CBRL,2020-08-01,14029,76477097.41000013,5451.357716872202
CBRL,2020-09-01,6390,112642115.34999996,17627.87407668231
CBRL,2020-10-01,8141,6124671.0900000185,752.324172706058
CBRL,2020-11-01,11383,27849633.209999986,2446.598718264077
CBRL,2020-12-01,8947,9005709.23999998,1006.5618911366915
CBRL,2021-01-01,22819,16043443.82000018,703.0739217318979
CBRL,2021-02-01,9674,15901168.859999975,1643.7015567500491
CBRL,2021-03-01,13932,21392651.909999974,1535.5047308354847
CBRL,2021-04-01,10380,15936157.63999999,1535.275302504816
CBRL,2021-05-01,9447,12626430.159999989,1336.5544786704763
CBRL,2021-06-01,14115,7221874.929999843,511.64540772227014
CBRL,2021-07-01,7375,6171239.020000001,836.77817220339
CBRL,2021-08-01,11206,12262211.289999947,1094.2540862038147
CBRL,2021-09-01,7575,7196893.43,950.0849412541254
CBRL,2021-10-01,5196,6755744.060000002,1300.1816897613553
CBRL,2021-11-01,4253,6473493.0799999945,1522.1004185280965
CBRL,2021-12-01,2113,2338989.6800000016,1106.9520492191205
CBRL,2022-01-01,1539,3707194.4000000004,2408.8332683560757
CBRL,2022-02-01,1171,1204863.9099999995,1028.918795900939
CBRL,2022-03-01,1100,1185248.0899999999,1077.4982636363634
CBRL,2022-04-01,1046,1126174.6300000004,1076.6487858508608
CBRL,2022-05-01,942,971439.5200000006,1031.2521443736737
CBRL,2022-06-01,635,632851.2799999999,996.6161889763778
CBRL,2022-07-01,106,110038.81999999996,1038.1020754716978
CBRL,2022-08-01,1,33117.22,33117.22
CBRL,2022-10-01,4,240409.74,60102.435
CBRL,2023-06-01,1,530.0,530.0
CBRL,2023-08-01,1,30000.0,30000.0
