month,asset,operation_count,total_value_brl,average_value_brl,stablecoin_flag,share_of_monthly_crypto_volume
2025-06-01,TRX,17334,5858033.659999997,337.9504822891426,False,0.0001597624461555606
2025-07-01,TRX,27039,12622805.3500002,466.8369891638078,False,0.00031545646379741143
2025-08-01,TRX,22714,6810442.089999968,299.83455534031737,False,0.0001813822747698798
2025-09-01,TRX,17800,4288612.629999986,240.93329382022392,False,0.00012664821982082974
2025-10-01,TRX,21707,4712328.049999958,217.08794628460672,False,0.00010215355396205709
2025-11-01,TRX,18817,3728478.299999988,198.1441409363867,False,7.725008502949086e-05
2025-12-01,TRX,14533,3632690.159999988,249.96147801555,False,9.40076030422878e-05
2026-01-01,TRX,13658,3063401.5399999847,224.29356714013653,False,8.102117879617693e-05
2026-02-01,TRX,11973,2970385.249999992,248.090307358222,False,8.036942435808418e-05
2026-03-01,TRX,12734,3041623.7499999907,238.85846945186043,False,7.849682049145314e-05
2026-04-01,TRX,14341,3767096.979999992,262.68021616344686,False,9.260114080893061e-05
2026-05-01,TRX,15269,3307419.5199999856,216.61009365380744,False,6.036218411901344e-05
2026-06-01,TRX,13593,3780728.1000000015,278.1378724343413,False,7.301581317447836e-05
2019-08-01,TUSD,3302,1003540.8599999988,303.9190975166562,False,0.00025217644412381493
2019-09-01,TUSD,1886,956419.1200000003,507.1151219512197,False,0.00016533535675854934
2019-10-01,TUSD,1794,766533.3999999992,427.27614269788137,False,0.00011845813123475513
2019-11-01,TUSD,1012,517848.3500000003,511.7078557312256,False,9.397556159399033e-05
2019-12-01,TUSD,956,372852.80000000016,390.0133891213391,False,6.270517479452216e-05
2020-01-01,TUSD,1316,580027.0599999991,440.7500455927045,False,8.64429567380157e-05
2020-02-01,TUSD,1873,1300052.9099999983,694.1019273892142,False,0.0002048537146554809
2020-03-01,TUSD,2583,2859037.090000001,1106.866856368564,False,0.0003809079812552173
2020-04-01,TUSD,2405,1362755.3800000015,566.6342536382542,False,0.0002374305841568326
2020-05-01,TUSD,4028,3241146.6100000083,804.6540739821272,False,0.0005079170081811953
2020-06-01,TUSD,4224,2122778.7699999874,502.55179214014856,False,0.0003251528237109981
2020-07-01,TUSD,3507,1351984.6699999794,385.5103136583916,False,0.000130348040650023
2020-08-01,TUSD,4291,1820152.1099999945,424.1790048939628,False,0.00019384252567833656
2020-09-01,TUSD,3078,1507104.2500000135,489.6375081221617,False,0.00022608670715238097
2020-10-01,TUSD,4208,1102052.3799999938,261.89457699619624,False,0.00017530260578732466
2020-11-01,TUSD,12352,2693626.9699999867,218.0721316386,False,0.000277704019283359
2020-12-01,TUSD,5851,4139778.309999992,707.533466074174,False,0.0003738960413110219
2021-01-01,TUSD,8347,4702427.779999988,563.3674110458834,False,0.00030211049165913763
2021-02-01,TUSD,11785,4596384.099999991,390.01986423419527,False,0.00027445396498649525
2021-03-01,TUSD,13351,4386096.149999982,328.5219197063877,False,0.00024177448235940092
2021-04-01,TUSD,21813,6793545.940000028,311.4448237289703,False,0.0002981589302170155
2021-05-01,TUSD,11409,6195267.43000002,543.0158147076887,False,0.00023844823462250138
2021-06-01,TUSD,4129,2150820.9999999963,520.9060305158625,False,0.00012998852337707732
2021-07-01,TUSD,2982,1275440.919999997,427.71325285043486,False,9.371313688314353e-05
2021-08-01,TUSD,4194,1465850.0099999923,349.5112088698122,False,9.090163843851801e-05
2021-09-01,TUSD,2918,1139397.500000001,390.4720699108982,False,8.937507278223598e-05
2021-10-01,TUSD,2767,1140884.7899999982,412.3183194795801,False,8.167378750661346e-05
2021-11-01,TUSD,2157,954289.3200000016,442.4150764951328,False,5.2470351341922194e-05
2021-12-01,TUSD,1248,633877.1799999994,507.9144070512816,False,4.2568390155802044e-05
2022-01-01,TUSD,829,594716.7799999994,717.3905669481296,False,3.95874150165278e-05
2022-02-01,TUSD,637,389006.5,610.6852433281003,False,3.0279595182112907e-05
2022-03-01,TUSD,774,334753.49000000005,432.4980490956073,False,2.533044867730479e-05
2022-04-01,TUSD,619,253384.19999999987,409.3444264943455,False,1.9188656720875326e-05
2022-05-01,TUSD,591,202817.97,343.1776142131979,False,1.1754129435039909e-05
2022-06-01,TUSD,496,287541.73,579.7212298387096,False,1.931259376153125e-05
2022-07-01,TUSD,405,174571.38000000006,431.0404444444446,False,1.2102239526358543e-05
2022-08-01,TUSD,464,172944.70000000007,372.7256465517243,False,1.1705665919487439e-05
2022-09-01,TUSD,408,318707.76000000007,781.1464705882355,False,2.5986835145750395e-05
2022-10-01,TUSD,375,201023.21,536.0618933333334,False,1.455064398818264e-05
2022-11-01,TUSD,563,208808.69,370.8857726465364,False,1.3316498481358724e-05
2022-12-01,TUSD,169,34135.19999999999,201.98343195266267,False,2.4853877924998788e-06
2023-01-01,TUSD,190,206263.28999999995,1085.5962631578946,False,1.2059063982741185e-05
2023-02-01,TUSD,184,94005.14999999998,510.897554347826,False,6.066170502488474e-06
2023-03-01,TUSD,248,289212.6200000001,1166.179919354839,False,1.4225204187254458e-05
2023-04-01,TUSD,382,168995.58,442.3968062827225,False,7.58803202374055e-06
2023-05-01,TUSD,277,222061.12000000017,801.6646931407948,False,1.2378522546904516e-05
2023-06-01,TUSD,154,122500.17999999996,795.4557142857141,False,5.763819239047261e-06
2023-07-01,TUSD,211,239765.2100000002,1136.328009478674,False,1.0965076974944886e-05
2023-08-01,TUSD,170,60887.480000000025,358.1616470588237,False,2.5452649936260814e-06
2023-09-01,TUSD,131,60989.14000000001,465.5659541984733,False,3.6214431004160023e-06
2023-10-01,TUSD,165,139279.83000000002,844.1201818181819,False,6.361645920675081e-06
2023-11-01,TUSD,192,92459.87,481.5618229166667,False,4.060640965964937e-06
2023-12-01,TUSD,277,39530.98000000001,142.71111913357404,False,1.5996797585477048e-06
2024-01-01,TUSD,309,117923.53999999994,381.6295792880257,False,4.432509501238682e-06
2024-02-01,TUSD,486,177681.24999999994,365.5992798353908,False,8.261905018133329e-06
2024-03-01,TUSD,891,227441.27000000028,255.26517396184093,False,6.953122378639995e-06
2024-04-01,TUSD,537,100872.63,187.84474860335197,False,3.219057783124544e-06
2024-05-01,TUSD,432,82064.20999999998,189.963449074074,False,2.948209478630195e-06
2024-06-01,TUSD,353,30929.01999999999,87.61762039660054,False,1.1567301139555063e-06
2024-07-01,TUSD,297,41656.789999999964,140.25855218855207,False,1.412089269861814e-06
2024-08-01,TUSD,367,74237.69999999995,202.28256130790177,False,2.2184183667691713e-06
2024-09-01,TUSD,271,70361.30999999998,259.6358302583025,False,2.0689007639989823e-06
2024-10-01,TUSD,324,69275.56000000001,213.8134567901235,False,2.19776514613442e-06
2024-11-01,TUSD,640,129610.62999999992,202.51660937499983,False,3.4483384231114524e-06
2024-12-01,TUSD,607,132003.65000000008,217.46894563426704,False,2.7683434968064788e-06
2025-01-01,TUSD,674,155111.7300000002,230.136097922849,False,3.6114029354851915e-06
2025-02-01,TUSD,279,38490.78,137.95978494623657,False,1.1677337565568347e-06
2025-04-01,TUSD,77,12766.32,165.79636363636362,False,3.760077830341333e-07
2025-06-01,TUSD,11,598.7099999999999,54.42818181818181,False,1.6328239079765843e-08
2025-07-01,TUSD,1,446.55,446.55,False,1.1159728760986705e-08
2025-08-01,TUSD,5,1325.72,265.144,False,3.530785610247016e-08
2020-09-01,UNI,7,25.49,3.641428571428571,False,3.8238563558653216e-09
2020-10-01,UNI,5,8380.0,1676.0,False,1.333000012665268e-06
2020-11-01,UNI,14,36436.58,2602.612857142857,False,3.756490719626149e-06
2020-12-01,UNI,7,4363.11,623.3014285714286,False,3.940668882833332e-07
2021-01-01,UNI,30,21941.37,731.379,False,1.409637401890108e-06
2021-02-01,UNI,60,122594.54,2043.2423333333331,False,7.320223213872738e-06
2021-03-01,UNI,46,38930.58,846.3169565217391,False,2.1459677365830858e-06
2021-04-01,UNI,62,78470.87,1265.659193548387,False,3.4439732739039065e-06
2021-05-01,UNI,45403,28907408.960000224,636.6849979076322,False,0.001112610668047095
2021-06-01,UNI,18200,10117428.230000012,555.9026500000007,False,0.0006114639739854041
2021-07-01,UNI,17393,11618171.569999984,667.9797372506172,False,0.0008536462062635231
2021-08-01,UNI,40442,43377059.69000017,1072.5745435438448,False,0.002689938103876283
2021-09-01,UNI,24526,21541851.94000016,878.3271605643057,False,0.0016897567223042567
2021-10-01,UNI,23334,16103056.040000124,690.1112556784145,False,0.0011527873705968687
2021-11-01,UNI,23915,12886668.149999993,538.8529437591466,False,0.0007085566099149647
2021-12-01,UNI,26115,9671757.129999992,370.3525609802793,False,0.0006495124670713028
2022-01-01,UNI,17694,6935433.230000002,391.9652554538263,False,0.00046165819231706943
2022-02-01,UNI,9236,3473421.359999999,376.0742052836725,False,0.00027036512931712976
2022-03-01,UNI,7459,4393439.85,589.0119117844215,False,0.0003324470273252435
2022-04-01,UNI,5982,5230345.440000001,874.3472818455368,False,0.0003960914026200359
2022-05-01,UNI,9444,26241347.830000013,2778.6264114781884,False,0.0015207932460014454
2022-06-01,UNI,10031,2017071.5999999968,201.08380021931976,False,0.00013547558609570094
2022-07-01,UNI,7637,2636809.6999999955,345.2677360219976,False,0.00018279801978322876
2022-08-01,UNI,6041,2423495.189999996,401.1745058765099,False,0.0001640329252739441
2022-09-01,UNI,5896,1311191.8099999998,222.38667062415195,False,0.00010691212981738526
2022-10-01,UNI,28973,2002454.85,69.11451523832534,False,0.0001449434999309765
2022-11-01,UNI,41751,2773286.710000001,66.4244379775335,False,0.00017686269791782777
2022-12-01,UNI,22264,1538995.369999999,69.12483695652169,False,0.00011205442784315992
2023-01-01,UNI,139490,11468422.40000051,82.21680693956922,False,0.0006704946842586891
2023-02-01,UNI,114527,11057814.729999902,96.55203340696868,False,0.000713562922213389
2023-03-01,UNI,114996,10764121.770000152,93.604314671816,False,0.000529443805303942
2023-04-01,UNI,104749,9187655.83000004,87.71115552415814,False,0.0004125328405698354
2023-05-01,UNI,84823,5774687.170000326,68.0792611673759,False,0.0003219027956590024
2023-06-01,UNI,94045,8366662.930000173,88.96446307618876,False,0.00039366417880005186
2023-07-01,UNI,125459,11696542.540000957,93.22999976088566,False,0.0005349128394892143
2023-08-01,UNI,141639,14131862.749999829,99.77381053240865,False,0.0005907509319206996
2023-09-01,UNI,72609,6425358.139999901,88.49258549215526,False,0.0003815280704696678
2023-10-01,UNI,134296,11506831.989999844,85.6826114701841,False,0.0005255778298198383
2023-11-01,UNI,181796,28653450.77000138,157.61320804638925,False,0.0012583986546047187
2023-12-01,UNI,134320,13322029.66000067,99.18128097082096,False,0.0005390956963342479
2024-01-01,UNI,191694,22671060.95000092,118.26693036819574,False,0.0008521597389634027
2024-02-01,UNI,221720,47384359.91000311,213.71261009382604,False,0.0022032999031776877
2024-03-01,UNI,357618,97095329.17000397,271.5057104787901,False,0.0029683078454203603
2024-04-01,UNI,200886,46024508.250000775,229.10759460589972,False,0.001468738859060627
2024-05-01,UNI,182911,45176383.30000129,246.9856011940304,False,0.0016229906003517817
2024-06-01,UNI,230428,97516495.64000174,423.1972487718582,False,0.003647068905325836
2024-07-01,UNI,146681,51316724.86000154,349.85257027155217,False,0.0017395434583235827
2024-08-01,UNI,130314,37437257.240001634,287.28499808156937,False,0.0011187240318959479
2024-09-01,UNI,141384,28242819.360001184,199.7596571040654,False,0.0008304505779012886
2024-10-01,UNI,176058,50519209.1500021,286.9463991980035,False,0.00160272045552789
2024-11-01,UNI,413545,219434251.78000748,530.6175912657812,False,0.005838128876927092
2024-12-01,UNI,659947,444612016.6800183,673.7086715751694,False,0.009324278419408416
2025-01-01,UNI,315633,181429005.86000887,574.8100035801353,False,0.004224137299899853
2025-02-01,UNI,178471,79589230.52000155,445.9504934695359,False,0.0024145790533886113
2025-03-01,UNI,192363,81190842.25000238,422.07099208268943,False,0.002323773903448723
2025-04-01,UNI,131768,54336145.13000143,412.36222094895146,False,0.0016003682712757285
2025-05-01,UNI,204080,124986538.44001362,612.4389378675696,False,0.0038362569163222122
2025-06-01,UNI,189386,113685042.7900071,600.2821897606323,False,0.0031004602536597787
2025-07-01,UNI,274353,202967271.3000116,739.8033602694762,False,0.005072354036649268
2025-08-01,UNI,200287,191471199.0800085,955.9841581331216,False,0.005099445995296411
2025-09-01,UNI,131654,76972425.96000262,584.6569489723261,False,0.0022730942531232964
2025-10-01,UNI,156220,143883491.5200013,921.0311837152816,False,0.003119097367433442
2025-11-01,UNI,173314,209942454.9000036,1211.3415817533703,False,0.004349783259386377
2025-12-01,UNI,109203,43299829.10000246,396.5076884334905,False,0.0011205230742365173
2026-01-01,UNI,142885,93660974.60000432,655.4989998950507,False,0.002477155694480448
2026-02-01,UNI,72348,54482722.62000056,753.0646682700359,False,0.0014741337186584228
2026-03-01,UNI,93712,44412632.94000113,473.9268497097611,False,0.001146180712010839
2026-04-01,UNI,81778,40057904.82000061,489.83717894789066,False,0.0009846860074060595
2026-05-01,UNI,69991,43503354.46000126,621.556406680877,False,0.0007939596038029407
2026-06-01,UNI,80810,51874424.14000288,641.9307528771548,False,0.001001831700497081
2019-11-01,USDC,3,760520.0,253506.66666666663,True,0.0001380139457883017
2019-12-01,USDC,2,86348.0,43174.0,True,1.4521726625513868e-05
2020-01-01,USDC,3,1542.11,514.0366666666666,True,2.298247051012785e-07
2020-02-01,USDC,9,3217.77,357.53,True,5.070348539944945e-07
2020-03-01,USDC,34,31473.33,925.6861764705884,True,4.193174910395887e-06
2020-04-01,USDC,765,244558.91,319.6848496732026,True,4.260908869943935e-05
2020-05-01,USDC,6632,3560540.449999985,536.8728060916744,True,0.0005579689136222426
2020-06-01,USDC,19766,9901481.250000045,500.9350020236792,True,0.001516641598671649
2020-07-01,USDC,22097,8748662.710000038,395.9208358600732,True,0.0008434792700396838
2020-08-01,USDC,19657,176598792.38,8984.015484560206,True,0.018807414918022142
2020-09-01,USDC,14780,205071345.2,13874.921867388364,True,0.030763568722984365
2020-10-01,USDC,9207,413058494.6099999,44863.52716520038,True,0.06570489004136354
2020-11-01,USDC,24362,623845992.2800001,25607.338982021185,True,0.06431645561893533
2020-12-01,USDC,26935,635908211.2400001,23608.992435121592,True,0.05743388776289559
2021-01-01,USDC,52714,622086551.5999997,11801.16385779868,True,0.03996634988372195
2021-02-01,USDC,51339,736954446.2399998,14354.670839712497,True,0.04400417053592089
2021-03-01,USDC,57097,660665155.3400005,11570.925886473904,True,0.036417800814791186
2021-04-01,USDC,71823,799235702.4000005,11127.851835762924,True,0.03507730191618136
2021-05-01,USDC,54051,927463315.2999986,17159.04081885624,True,0.03569692393576242
2021-06-01,USDC,26173,1199764364.3799994,45839.772451763245,True,0.0725097988750315
2021-07-01,USDC,22028,1348269697.6900003,61207.08633057927,True,0.09906423790685487
2021-08-01,USDC,32682,1142212908.7799995,34949.296517348994,True,0.07083195698428109
2021-09-01,USDC,36569,838093506.1699998,22918.141217151133,True,0.0657405937017266
2021-10-01,USDC,43311,362655611.1499999,8373.291107339934,True,0.025961830311670802
2021-11-01,USDC,42531,673401016.0900003,15833.180881944942,True,0.0370260749729963
2021-12-01,USDC,38327,401789186.6999996,10483.189049495122,True,0.026982386177442117
2022-01-01,USDC,30362,1109445068.1199996,36540.57928067978,True,0.07385038362244702
2022-02-01,USDC,25238,1035713302.4100016,41037.85174776137,True,0.08061813754192831
2022-03-01,USDC,26407,795497954.5400004,30124.510718370148,True,0.060194503454994344
2022-04-01,USDC,24051,627729799.37,26099.94592199909,True,0.04753765875526129
2022-05-01,USDC,29035,1057938564.7,36436.66487687274,True,0.06131185921939828
2022-06-01,USDC,24566,849111836.9899999,34564.51343279329,True,0.05703016381620647
2022-07-01,USDC,30112,1029213459.8000002,34179.51181588736,True,0.07135068654582319
2022-08-01,USDC,26244,530620670.2,20218.742196311538,True,0.03591476521301735
2022-09-01,USDC,131669,354537893.86999977,2692.6451470733414,True,0.028908357301752653
2022-10-01,USDC,110503,453168392.5600009,4100.96008759944,True,0.03280164487890512
2022-11-01,USDC,91188,782589436.3900001,8582.153752577095,True,0.049908607928218
2022-12-01,USDC,79621,988296202.8000004,12412.5067858982,True,0.07195795887567984
2023-01-01,USDC,86459,793525529.7600002,9178.055838721246,True,0.04639301125912633
2023-02-01,USDC,77038,634520025.9500002,8236.455073470237,True,0.04094569993937686
2023-03-01,USDC,49111,435662731.99000025,8870.980676223255,True,0.021428495476217
2023-04-01,USDC,28718,419442338.51000106,14605.555348910128,True,0.018833284851157126
2023-05-01,USDC,53735,1037895380.219998,19315.07174504509,True,0.05785619457103194
2023-06-01,USDC,47372,1139734648.399994,24059.246989782867,True,0.05362624360108411
2023-07-01,USDC,39949,1056969614.5900006,26457.97428195952,True,0.04833792685835103
2023-08-01,USDC,46323,1275470338.4599998,27534.27753945124,True,0.05331818631499688
2023-09-01,USDC,26088,1100229906.1600008,42173.79278442199,True,0.06532999157775433
2023-10-01,USDC,34348,1136834280.5200002,33097.53931873763,True,0.05192522968439615
2023-11-01,USDC,56443,1207841015.0400002,21399.30576050175,True,0.05304581010165921
2023-12-01,USDC,79703,858199358.4400002,10767.46619876291,True,0.03472831036556883
2024-01-01,USDC,59154,1310389333.14,22152.16778476519,True,0.04925490847259906
2024-02-01,USDC,187294,1077364353.719999,5752.263039499392,True,0.05009578647357126
2024-03-01,USDC,515573,1663872954.3799903,3227.230584960792,True,0.050866372115814074
2024-04-01,USDC,487595,1361889221.8100004,2793.0746250679363,True,0.04346074945424651
2024-05-01,USDC,418530,827204959.7800047,1976.4532047404125,True,0.029717869741185832
2024-06-01,USDC,561236,1328426176.070005,2366.965369416796,True,0.04968248467060821
2024-07-01,USDC,567651,1242612898.1700296,2189.0437930524736,True,0.04212231283538149
2024-08-01,USDC,547864,1118572204.9800005,2041.6968535621984,True,0.03342588905751559
2024-09-01,USDC,1096418,1480025308.3500257,1349.8732311490924,True,0.043518596955957736
2024-10-01,USDC,1251142,1437023711.5599976,1148.5696360285224,True,0.045589535868570154
2024-11-01,USDC,1853495,888319406.8199497,479.26722587325554,True,0.02363406413912816
2024-12-01,USDC,2863659,1066396075.399962,372.38933664935735,True,0.022364159175548817
2025-01-01,USDC,2422921,968152225.6799198,399.5805994829876,True,0.022541092087729146
2025-02-01,USDC,1872794,978251922.7299604,522.3489197049757,True,0.02967821885107039
2025-03-01,USDC,2349234,1943341168.6700573,827.2233283998348,True,0.05562062626900375
2025-04-01,USDC,2308282,1427900861.42981,618.5989672968078,True,0.042056116194702314
2025-05-01,USDC,2395066,2183209250.5696416,911.5445046481564,True,0.06701002917443075
2025-06-01,USDC,2344829,1741643434.5598972,742.75925219276,True,0.04749873960882317
2025-07-01,USDC,2552573,2513241920.859801,984.591594778994,True,0.06280841596134047
2025-08-01,USDC,2559708,2220768273.2998505,867.5865658504214,True,0.059145646615124045
2025-09-01,USDC,2532227,3352990220.139945,1324.12703132063,True,0.09901809258472885
2025-10-01,USDC,2774854,5636704672.539832,2031.3518017668075,True,0.12219213281097487
2025-11-01,USDC,2807959,5712168837.579946,2034.277864306404,True,0.1183500326140721
2025-12-01,USDC,2133844,4448336325.979857,2084.6586376416726,True,0.11511508472038384
2026-01-01,USDC,2452725,4192153586.039956,1709.1820673087916,True,0.11087453629587823
2026-02-01,USDC,2650367,4183796622.819911,1578.5725610151012,True,0.11320057767164504
2026-03-01,USDC,2444337,3837838789.230408,1570.0939719974815,True,0.09904517036775379
2026-04-01,USDC,2607194,4792114486.339873,1838.0352541237332,True,0.11779767568449372
2026-05-01,USDC,2898957,7241823933.850041,2498.079113919262,True,0.1321671795819045
2026-06-01,USDC,2646529,14061395168.83982,5313.146075043886,True,0.27156256029639386
2021-09-01,USDP,3,131462.79,43820.93,False,1.0312025806977632e-05
2021-10-01,USDP,4,141289.88,35322.47,False,1.0114675677247773e-05
2021-11-01,USDP,289,42434.69000000005,146.8328373702424,False,2.333215982534051e-06
2021-12-01,USDP,614967,11275767.099987622,18.33556450994545,False,0.0007572306881567029
2022-01-01,USDP,437231,9922529.519993331,22.69402105521642,False,0.000660494721742549
2022-02-01,USDP,275267,7801997.7399956435,28.343382025435822,False,0.0006072940508161891
2022-03-01,USDP,313499,9809257.429996667,31.28959719168695,False,0.0007422563149169892
2022-04-01,USDP,342811,8907180.599995974,25.98277359826836,False,0.0006745362610776961
2022-05-01,USDP,311128,8568396.370001247,27.539779029856675,False,0.0004965735530422712
2022-06-01,USDP,214770,5193771.259997794,24.182945755914677,False,0.00034883699988399493
2022-07-01,USDP,168623,5213430.429998428,30.917670958282248,False,0.0003614234121185693
2022-08-01,USDP,217999,5096282.719999901,23.37755090619636,False,0.0003449390640567509
2022-09-01,USDP,318448,5409690.429999253,16.98767280686094,False,0.00044109604797176613
2022-10-01,USDP,183941,6701439.030001065,36.43254646871043,False,0.00048506962720403033
2022-11-01,USDP,170435,8327240.120001489,48.85874450671217,False,0.0005310587428708511
2022-12-01,USDP,134206,5085125.06000079,37.89044498756233,False,0.0003702485336972152
2023-01-01,USDP,167980,10916518.560000926,64.98701369211172,False,0.0006382279453790972
2023-02-01,USDP,139349,4577524.090000344,32.84935012092189,False,0.0002953885144504369
2023-03-01,USDP,155808,4776471.690000158,30.65613890172621,False,0.00023493540871381269
2023-04-01,USDP,114395,6922765.720000216,60.516331308188434,False,0.00031083752590579553
2023-05-01,USDP,102916,3300700.749999544,32.07179398732504,False,0.00018399348185965184
2023-06-01,USDP,96930,4187901.2800002736,43.20541916847492,False,0.00019704710612585412
2023-07-01,USDP,120239,3522440.859999401,29.29532730644301,False,0.00016109023977909246
2023-08-01,USDP,145790,4320789.780000632,29.637079223545044,False,0.00018062095806646854
2023-09-01,USDP,89000,2803731.319999667,31.50259910111985,False,0.00016648133494312337
2023-10-01,USDP,97647,3217011.5199995413,32.94531854536792,False,0.0001469379178088444
2023-11-01,USDP,88272,5329624.109999752,60.37728962751214,False,0.0002340657627385742
2023-12-01,USDP,210892,4433065.140000609,21.02054672534097,False,0.00017939055831103654
2024-01-01,USDP,86925,3624848.5299998056,41.70087466206276,False,0.0001362507905527193
2024-02-01,USDP,74118,2360505.479999618,31.847938152670316,False,0.00010975987657977459
2024-03-01,USDP,95054,3271247.0199994603,34.41461716497423,False,0.00010000551289929754
2024-04-01,USDP,95956,4235877.660000464,44.14395827254641,False,0.00013517576521785815
2024-05-01,USDP,72674,3304891.3800000525,45.47556732806853,False,0.00011873034654643458
2024-06-01,USDP,81705,3900329.58999952,47.73673079982277,False,0.00014587040556422994
2024-07-01,USDP,76519,3855220.489999858,50.38252577790952,False,0.00013068494924549416
2024-08-01,USDP,1420,356886.22999999934,251.32833098591504,False,1.0664702266894124e-05
2024-09-01,USDP,429,51386.06000000003,119.7810256410257,False,1.5109533747012049e-06
2024-10-01,USDP,768,74744.25,97.3232421875,False,2.3712591789075047e-06
2024-11-01,USDP,1505,140038.30000000002,93.04870431893688,False,3.7257704140255232e-06
2024-12-01,USDP,1069,88487.76999999997,82.77621141253506,False,1.8557406755525869e-06
2025-01-01,USDP,1159,84096.48999999999,72.5595254529767,False,1.9579841630932786e-06
2025-02-01,USDP,435,55986.30999999999,128.7041609195402,False,1.6985133606556032e-06
2025-03-01,USDP,265,12753.750000000004,48.12735849056606,False,3.650267764171185e-07
2025-04-01,USDP,336,18493.54,55.04029761904762,False,5.446922038499008e-07
2025-05-01,USDP,284,8569.559999999998,30.174507042253516,False,2.630285967605728e-07
2025-06-01,USDP,240,231750.72,965.628,False,6.320390778620487e-06
2025-07-01,USDP,492,2112492.960000002,4293.684878048784,False,5.279330073473062e-05
2025-08-01,USDP,445,2156682.799999997,4846.478202247185,False,5.7438860363479714e-05
2025-09-01,USDP,250,7553.389999999997,30.213559999999987,False,2.2306127404014569e-07
2025-10-01,USDP,353,8641.179999999986,24.47926345609061,False,1.8732296182687344e-07
2025-11-01,USDP,121,7882.83,65.14735537190083,False,1.633238116936401e-07
2025-12-01,USDP,207,34265.82000000001,165.5353623188406,False,8.867388801687665e-07
2026-01-01,USDP,356,19164.490000000013,53.83283707865172,False,5.068645264269057e-07
2026-02-01,USDP,260,9012.949999999995,34.665192307692294,False,2.438625101805217e-07
2026-03-01,USDP,236,8964.529999999992,37.985296610169456,False,2.3135244857298603e-07
2026-04-01,USDP,251,262424.46,1045.5157768924305,False,6.450804027924875e-06
2026-05-01,USDP,208,186845.44,898.2953846153846,False,3.410029717390713e-06
2026-06-01,USDP,153,16666.530000000006,108.931568627451,False,3.2187457245254924e-07
2019-08-01,USDT,2277,25358737.20000001,11136.906982872204,True,0.006372312707393217
2019-09-01,USDT,4321,50664460.93,11725.170314741958,True,0.008758322107614423
2019-10-01,USDT,13570,110900835.8200002,8172.500797347104,True,0.017138334433450166
2019-11-01,USDT,4877,132570207.59,27182.736844371542,True,0.02405793068357198
2019-12-01,USDT,1761,415472650.3300001,235929.9547586599,True,0.06987284301280836
2020-01-01,USDT,3757,557167085.5899999,148301.06084375829,True,0.0830360746884856
2020-02-01,USDT,6344,669078377.12,105466.32678436318,True,0.10542893284911989
2020-03-01,USDT,7650,667717268.4400002,87283.3030640523,True,0.08895961429123272
2020-04-01,USDT,8925,91243796.91,10223.394611764706,True,0.015897253695691643
2020-05-01,USDT,16830,268506594.3799998,15954.04601188353,True,0.04207741349115056
2020-06-01,USDT,22812,1455582756.4299989,63807.76593152722,True,0.22295627320517009
2020-07-01,USDT,39312,3171267023.250006,80669.1855731076,True,0.30574935650614704
2020-08-01,USDT,33797,2107079523.699997,62345.164473178,True,0.22439971606500242
2020-09-01,USDT,40425,2752379339.149992,68086.0689956708,True,0.4128953797473947
2020-10-01,USDT,38961,2924537280.9599957,75063.19860783848,True,0.4652038463675087
2020-11-01,USDT,49700,4455303752.799986,89643.93868812849,True,0.4593270608961846
2020-12-01,USDT,57083,5094251421.08,89242.88178757248,True,0.46010203860043497
2021-01-01,USDT,71133,3362769699.139963,47274.39724375414,True,0.21604329820108947
2021-02-01,USDT,259865,3390822466.848215,13048.40000326406,True,0.202468864730383
2021-03-01,USDT,106622,3591184533.229697,33681.45911003074,True,0.19795662290228191
2021-04-01,USDT,106193,5522750149.320007,52006.72501313653,True,0.24238553634879945
2021-05-01,USDT,118096,6589232828.019987,55795.56316911654,True,0.2536114789411105
2021-06-01,USDT,80351,7296691333.340019,90810.2118622048,True,0.44098794458450435
2021-07-01,USDT,69338,6408057599.629989,92417.68726571272,True,0.4708326113523116
2021-08-01,USDT,72960,5288454862.179997,72484.30458031794,True,0.32795252481549
2021-09-01,USDT,77237,4422488639.200003,57258.67963799737,True,0.346902853488016
2021-10-01,USDT,68044,4205881109.939996,61811.19731262118,True,0.3010910856751095
2021-11-01,USDT,74890,8918991071.560009,119094.552965149,True,0.4903990701061393
2021-12-01,USDT,75129,7821654047.850013,104109.6520364974,True,0.5252677201166763
2022-01-01,USDT,79581,8972423667.510008,112745.80198175454,True,0.5972507778069344
2022-02-01,USDT,95655,7611783734.429999,79575.38795076055,True,0.5924881206158046
2022-03-01,USDT,107631,8019192008.690001,74506.34119064211,True,0.6068039249107596
2022-04-01,USDT,116565,8983890592.980013,77071.93920113253,True,0.6803454698698445
2022-05-01,USDT,112569,11233126084.27004,99788.80583704251,True,0.6510055196520953
2022-06-01,USDT,99371,9797238778.98003,98592.53483390556,True,0.658026549826913
2022-07-01,USDT,125130,9259421767.430004,73998.41578702153,True,0.6419135834580447
2022-08-01,USDT,135835,10976090361.439983,80804.58174579442,True,0.7429105770406524
2022-09-01,USDT,129357,8876656459.260008,68621.38468934814,True,0.7237859788925447
2022-10-01,USDT,153000,11087683683.039976,72468.52080418284,True,0.8025587588890676
2022-11-01,USDT,163850,12071767327.37,73675.72369465975,True,0.7698610210247403
2022-12-01,USDT,180417,11040418228.10016,61193.89097535243,True,0.8038541062660622
2023-01-01,USDT,195309,14459899666.749985,74036.01301911322,True,0.8453896729047425
