date,exchange,asset,symbol,open,high,low,close,volume,volume_brl
2023-10-04,Foxbit,USDC,USDC/BRL,5.1323,5.1899,5.1221,5.1431,14059.53599156,72309.59955819223
2023-10-05,Foxbit,USDC,USDC/BRL,5.1432,5.204,5.1394,5.1721,21387.70693499,110619.3590384618
2023-10-06,Foxbit,USDC,USDC/BRL,5.1895,5.2358,5.1166,5.181,22599.73596193,117089.23201875933
2023-10-07,Foxbit,USDC,USDC/BRL,5.1816,5.1893,5.1206,5.1576,12378.10450805,63841.31181071869
2023-10-08,Foxbit,USDC,USDC/BRL,5.1565,5.2103,5.1565,5.1988,3068.91103003,15954.654662919964
2023-10-09,Foxbit,USDC,USDC/BRL,5.201,5.2073,5.0886,5.1594,15526.86794283,80109.3224642371
2023-10-10,Foxbit,USDC,USDC/BRL,5.1599,5.1654,5.059,5.0874,2836.80621602,14431.967943380148
2023-10-11,Foxbit,USDC,USDC/BRL,5.0741,5.132,5.033,5.0941,57256.03349661,291667.960235081
2023-10-12,Foxbit,USDC,USDC/BRL,5.0749,5.0986,5.0656,5.0912,3243.38173246,16512.70507630035
2023-10-13,Foxbit,USDC,USDC/BRL,5.0982,5.1271,5.0633,5.1251,17143.96738655,87864.5472528074
2023-10-14,Foxbit,USDC,USDC/BRL,5.0983,5.135,5.0942,5.131,10199.57781408,52334.03376404448
2023-10-15,Foxbit,USDC,USDC/BRL,5.1317,5.14,5.1052,5.1358,481.51703898,2472.975208793484
2023-10-16,Foxbit,USDC,USDC/BRL,5.1158,5.1313,5.0177,5.0546,23532.25159336,118946.11890379745
2023-10-17,Foxbit,USDC,USDC/BRL,5.057,5.0973,5.0343,5.069,9371.50483121,47504.157989403495
2023-10-18,Foxbit,USDC,USDC/BRL,5.0563,5.0932,5.0424,5.0885,8663.29082259,44083.155350749206
2023-10-19,Foxbit,USDC,USDC/BRL,5.0758,5.1,5.0479,5.0889,17975.12867824,91473.63233069552
2023-10-20,Foxbit,USDC,USDC/BRL,5.0829,5.1104,5.0452,5.0642,19272.42552473,97599.41734233765
2023-10-21,Foxbit,USDC,USDC/BRL,5.0642,5.0768,5.044,5.0766,1134.53846772,5759.597985227352
2023-10-22,Foxbit,USDC,USDC/BRL,5.0567,5.0768,5.0529,5.0545,4860.60892521,24567.947812473943
2023-10-23,Foxbit,USDC,USDC/BRL,5.0543,5.081,5.0235,5.0493,5039.17971158,25444.330117680893
2023-10-24,Foxbit,USDC,USDC/BRL,5.0487,5.0661,5.0073,5.0244,15657.65104233,78670.30189708286
2023-10-25,Foxbit,USDC,USDC/BRL,5.0309,5.0483,4.96,5.0197,139877.96321998,702145.4119753337
2023-10-26,Foxbit,USDC,USDC/BRL,5.0296,5.0433,4.9692,5.0317,20476.82457695,103033.2382238393
2023-10-27,Foxbit,USDC,USDC/BRL,5.0305,5.0488,4.9486,5.0229,50110.25820092,251698.81591740105
2023-10-28,Foxbit,USDC,USDC/BRL,5.0474,5.0535,5.0186,5.0535,2173.53328736,10983.95046767376
2023-10-29,Foxbit,USDC,USDC/BRL,5.0363,5.0537,5.0214,5.0227,6670.85925208,33505.72476542222
2023-10-30,Foxbit,USDC,USDC/BRL,5.041,5.0852,4.9916,5.0716,20784.75959954,105411.98678502707
2023-10-31,Foxbit,USDC,USDC/BRL,5.0716,5.0984,5.0,5.0739,11232.58526037,56993.014352591345
2023-11-01,Foxbit,USDC,USDC/BRL,5.0701,5.0859,4.9785,4.9958,76277.78989743,381068.5827695808
2023-11-02,Foxbit,USDC,USDC/BRL,4.9966,5.0484,4.9787,4.982,18226.17599396,90802.80880190873
2023-11-03,Foxbit,USDC,USDC/BRL,4.9879,5.013,4.8902,4.95,57266.6215748,283469.77679526
2023-11-04,Foxbit,USDC,USDC/BRL,4.95,4.95,4.9335,4.95,16851.25732183,83413.7237430585
2023-11-05,Foxbit,USDC,USDC/BRL,4.9433,4.9552,4.943,4.948,15631.03725888,77342.37235693824
2023-11-06,Foxbit,USDC,USDC/BRL,4.951,4.9532,4.9028,4.9052,31329.2600489,153676.28639186427
2023-11-07,Foxbit,USDC,USDC/BRL,4.9052,4.924,4.89,4.9095,33169.98291679,162848.03112998052
2023-11-08,Foxbit,USDC,USDC/BRL,4.9095,4.945,4.8866,4.9422,31279.89926761,154591.51816038214
2023-11-09,Foxbit,USDC,USDC/BRL,4.9251,4.9861,4.9083,4.9567,34872.30223831,172851.54050463118
2023-11-10,Foxbit,USDC,USDC/BRL,4.9806,4.9865,4.9267,4.9475,17131.03039265,84755.77286763587
2023-11-11,Foxbit,USDC,USDC/BRL,4.9299,4.9637,4.9299,4.963,13838.40232913,68679.99075947219
2023-11-12,Foxbit,USDC,USDC/BRL,4.9417,4.965,4.9362,4.9422,12802.97248009,63274.850591100796
2023-11-13,Foxbit,USDC,USDC/BRL,4.9422,4.993,4.927,4.9555,61222.46003809,303387.900718755
2023-11-14,Foxbit,USDC,USDC/BRL,4.9431,4.9579,4.8611,4.9048,40366.91985415,197991.66850063493
2023-11-15,Foxbit,USDC,USDC/BRL,4.9048,4.97,4.8872,4.8872,16711.3755796,81671.83473262112
2023-11-16,Foxbit,USDC,USDC/BRL,4.9068,4.9389,4.8519,4.9179,25752.72601006,126649.33124487408
2023-11-17,Foxbit,USDC,USDC/BRL,4.9179,4.9728,4.88,4.9311,17559.80300714,86589.14460850804
2023-11-18,Foxbit,USDC,USDC/BRL,4.9593,4.9862,4.9279,4.9429,17548.8746747,86742.33262957462
2023-11-19,Foxbit,USDC,USDC/BRL,4.9636,4.9988,4.9373,4.9454,19343.153065,95659.629167651
2023-11-20,Foxbit,USDC,USDC/BRL,4.9685,4.9935,4.8794,4.9251,23716.62452902,116806.74746787638
2023-11-21,Foxbit,USDC,USDC/BRL,4.9282,5.0,4.8909,4.967,42214.196947,209677.91623574897
2023-11-22,Foxbit,USDC,USDC/BRL,4.98,4.9999,4.8914,4.9252,29723.67359108,146395.03717078723
2023-11-23,Foxbit,USDC,USDC/BRL,4.9435,4.9695,4.9063,4.9637,26573.92209494,131904.97710265368
2023-11-24,Foxbit,USDC,USDC/BRL,4.9633,4.9633,4.9077,4.9301,187090.97686044,922377.2250196553
2023-11-25,Foxbit,USDC,USDC/BRL,4.9291,4.9726,4.9255,4.9439,12493.02367981,61764.25977061266
2023-11-26,Foxbit,USDC,USDC/BRL,4.9727,5.0099,4.9363,4.945,26834.55643163,132696.88155441036
2023-11-27,Foxbit,USDC,USDC/BRL,4.945,4.9589,4.91,4.9213,71284.92089946,350814.4812225125
2023-11-28,Foxbit,USDC,USDC/BRL,4.9205,4.9882,4.8776,4.9005,34274.8453023,167963.87940392114
2023-11-29,Foxbit,USDC,USDC/BRL,4.9005,4.9441,4.8866,4.9312,32632.72166715,160918.47708505005
2023-11-30,Foxbit,USDC,USDC/BRL,4.936,4.9721,4.9092,4.9481,42002.55153528,207832.82525171898
2023-12-01,Foxbit,USDC,USDC/BRL,4.9576,4.9576,4.8759,4.91,64642.51539646,317394.7505966186
2023-12-02,Foxbit,USDC,USDC/BRL,4.91,4.9265,4.8933,4.924,13360.2799698,65786.01857129521
2023-12-03,Foxbit,USDC,USDC/BRL,4.8978,4.927,4.8968,4.92,41525.12102456,204303.5954408352
2023-12-04,Foxbit,USDC,USDC/BRL,4.92,4.9867,4.8879,4.9852,74849.45913222,373139.5236659431
2023-12-05,Foxbit,USDC,USDC/BRL,4.9693,5.0034,4.9425,4.9681,53751.65658709,267043.6050903218
2023-12-06,Foxbit,USDC,USDC/BRL,4.9635,4.9947,4.9079,4.9244,35784.65715123,176217.965675517
2023-12-07,Foxbit,USDC,USDC/BRL,4.9331,4.9481,4.9101,4.9301,28515.04518109,140582.02424729182
2023-12-08,Foxbit,USDC,USDC/BRL,4.9409,5.0034,4.9204,4.9428,44620.98025692,220552.58121390417
2023-12-09,Foxbit,USDC,USDC/BRL,4.9597,4.9708,4.9364,4.9647,42332.99313448,210170.61101475282
2023-12-10,Foxbit,USDC,USDC/BRL,4.9654,4.9763,4.9365,4.9714,25241.45889534,125485.38875229328
2023-12-11,Foxbit,USDC,USDC/BRL,4.9717,4.9999,4.9201,4.9641,115434.06359067,573026.235070445
2023-12-12,Foxbit,USDC,USDC/BRL,4.9884,5.0211,4.9546,5.0075,43204.95050004,216348.78962895033
2023-12-13,Foxbit,USDC,USDC/BRL,5.0075,5.0157,4.9447,4.9652,46447.03837145,230618.83492192355
2023-12-14,Foxbit,USDC,USDC/BRL,4.9695,4.9695,4.901,4.941,33664.34166768,166335.51218000686
2023-12-15,Foxbit,USDC,USDC/BRL,4.9395,4.996,4.9169,4.9845,65658.57996372,327275.1918291623
2023-12-16,Foxbit,USDC,USDC/BRL,4.974,4.9951,4.95,4.9639,7517.71588706,37317.18989177713
2023-12-17,Foxbit,USDC,USDC/BRL,4.9639,5.15,4.9639,5.0004,28123.24532682,140627.47593223074
2023-12-18,Foxbit,USDC,USDC/BRL,5.006,5.1495,4.9188,4.9413,142997.47440685,706593.4202865679
2023-12-19,Foxbit,USDC,USDC/BRL,4.929,5.0998,4.8809,4.9147,22709.6952389,111611.33919062183
2023-12-20,Foxbit,USDC,USDC/BRL,4.9147,4.989,4.8858,4.9448,24155.40970987,119443.66993336518
2023-12-21,Foxbit,USDC,USDC/BRL,4.9568,4.9627,4.8582,4.9276,48258.32547475,237797.7246093781
2023-12-22,Foxbit,USDC,USDC/BRL,4.9263,4.963,4.87,4.8865,35806.89550824,174970.39490101475
2023-12-23,Foxbit,USDC,USDC/BRL,4.8865,4.9064,4.8857,4.9039,30482.52425513,149483.250694732
2023-12-24,Foxbit,USDC,USDC/BRL,4.9044,4.9715,4.8902,4.9229,30648.50669332,150879.53360054502
2023-12-25,Foxbit,USDC,USDC/BRL,4.926,4.9679,4.901,4.9388,66485.06109249,328356.41972358956
2023-12-26,Foxbit,USDC,USDC/BRL,4.9425,4.9435,4.8245,4.8572,12934.71323095,62826.48910537033
2023-12-27,Foxbit,USDC,USDC/BRL,4.8594,4.8839,4.8422,4.863,636041.64226569,3093070.506338051
2023-12-28,Foxbit,USDC,USDC/BRL,4.8777,4.9083,4.8531,4.8858,23068.15006589,112706.36759192536
2023-12-29,Foxbit,USDC,USDC/BRL,4.9035,4.9335,4.8444,4.9165,30580.62800657,150349.65759430142
2023-12-30,Foxbit,USDC,USDC/BRL,4.9165,4.9332,4.8868,4.9287,3063.5982605,15099.55674652635
2023-12-31,Foxbit,USDC,USDC/BRL,4.9233,4.9545,4.8556,4.931,8740.08540881,43097.36115084211
2024-01-01,Foxbit,USDC,USDC/BRL,4.9248,4.9416,4.875,4.8786,2104.08162798,10264.972630263228
2024-01-02,Foxbit,USDC,USDC/BRL,4.9064,4.9482,4.8516,4.9474,80282.95536846,397191.89338991896
2024-01-03,Foxbit,USDC,USDC/BRL,4.9267,4.9956,4.882,4.9671,100236.83519369,497886.3840905776
2024-01-04,Foxbit,USDC,USDC/BRL,4.9455,4.9678,4.919,4.9192,36135.81855397,177759.31863068923
2024-01-05,Foxbit,USDC,USDC/BRL,4.9195,4.9564,4.88,4.9163,6387.25763665,31401.67471906239
2024-01-06,Foxbit,USDC,USDC/BRL,4.9162,4.938,4.8923,4.9181,4380.20683371,21542.295228869152
2024-01-07,Foxbit,USDC,USDC/BRL,4.9229,4.9294,4.8909,4.8998,2882.02374955,14121.33996804509
2024-01-08,Foxbit,USDC,USDC/BRL,4.8942,4.9336,4.882,4.9084,23410.65868902,114908.87710918578
2024-01-09,Foxbit,USDC,USDC/BRL,4.882,4.9548,4.8812,4.9201,13659.11869291,67204.22988098649
2024-01-10,Foxbit,USDC,USDC/BRL,4.9328,4.9487,4.8604,4.9296,44684.74886404,220277.93800017156
2024-01-11,Foxbit,USDC,USDC/BRL,4.9257,4.932,4.8505,4.8911,425559.1752861,2081452.4822418436
2024-01-12,Foxbit,USDC,USDC/BRL,4.8933,4.9204,4.8402,4.8975,10300.59858105,50447.181550692374
2024-01-13,Foxbit,USDC,USDC/BRL,4.8702,4.9129,4.8693,4.9038,10620.84781719,52082.51352593633
2024-01-14,Foxbit,USDC,USDC/BRL,4.8889,4.9099,4.8722,4.8789,3139.37167969,15316.68048803954
2024-01-15,Foxbit,USDC,USDC/BRL,4.9069,4.9446,4.856,4.914,59482.63930797,292297.6895593646
2024-01-16,Foxbit,USDC,USDC/BRL,4.9034,4.9666,4.8983,4.9598,100259.93583998,497269.2297791328
2024-01-17,Foxbit,USDC,USDC/BRL,4.9475,4.9796,4.9412,4.9531,7230.43959279,35813.09034704815
2024-01-18,Foxbit,USDC,USDC/BRL,4.9746,4.9887,4.9343,4.9641,64396.56283525,319670.97757046454
2024-01-19,Foxbit,USDC,USDC/BRL,4.9806,4.9851,4.8912,4.9563,10113.48991936,50125.49008732396
2024-01-20,Foxbit,USDC,USDC/BRL,4.956,4.9844,4.9358,4.972,25981.01571998,129177.61015974058
2024-01-21,Foxbit,USDC,USDC/BRL,4.9797,4.985,4.9516,4.9774,1897.27400418,9443.491628405533
2024-01-22,Foxbit,USDC,USDC/BRL,4.9775,5.0323,4.9517,4.9947,22996.41611701,114860.19957962986
2024-01-23,Foxbit,USDC,USDC/BRL,5.0154,5.0399,4.9712,4.995,20398.03044859,101888.16209070706
2024-01-24,Foxbit,USDC,USDC/BRL,4.9925,5.0066,4.941,4.9608,14608.40328154,72469.36699906363
2024-01-25,Foxbit,USDC,USDC/BRL,4.9605,4.98,4.9289,4.9489,15138.44601978,74918.65550728924
2024-01-26,Foxbit,USDC,USDC/BRL,4.9435,4.9587,4.922,4.922,49204.03791678,242182.27462639112
2024-01-27,Foxbit,USDC,USDC/BRL,4.9252,4.9697,4.9252,4.9659,2042.03417093,10140.53748942129
2024-01-28,Foxbit,USDC,USDC/BRL,4.9644,4.967,4.9452,4.9533,5287.47152833,26190.43272127699
2024-01-29,Foxbit,USDC,USDC/BRL,4.9651,4.9897,4.9178,4.9897,38304.577607,191128.3508856479
2024-01-30,Foxbit,USDC,USDC/BRL,4.9559,4.9905,4.9501,4.9867,6088.25468722,30360.299648759974
2024-01-31,Foxbit,USDC,USDC/BRL,4.9908,5.0071,4.9467,5.0038,4223.52633531,21133.681076624176
2024-02-01,Foxbit,USDC,USDC/BRL,4.9815,5.0102,4.9156,4.916,11404.4035258,56064.047732832805
2024-02-02,Foxbit,USDC,USDC/BRL,4.919,5.003,4.915,4.9946,13422.10742377,67038.05773876164
2024-02-03,Foxbit,USDC,USDC/BRL,4.9938,5.0199,4.9721,5.0036,30774.95021203,153985.5408809133
2024-02-04,Foxbit,USDC,USDC/BRL,5.0026,5.0116,4.9409,5.0022,10381.93833475,51932.53193808645
2024-02-05,Foxbit,USDC,USDC/BRL,5.0022,5.0449,4.9909,5.0182,43456.34052823,218072.6080387638
2024-02-06,Foxbit,USDC,USDC/BRL,5.0085,5.0182,4.97,4.9951,16344.91429989,81644.48141938054
2024-02-07,Foxbit,USDC,USDC/BRL,4.9951,4.9951,4.9726,4.9943,17670.87019523,88253.6270160372
2024-02-08,Foxbit,USDC,USDC/BRL,4.9951,5.0281,4.9728,4.9966,13350.60866802,66707.65127062873
2024-02-09,Foxbit,USDC,USDC/BRL,5.0224,5.023,4.9612,4.999,26912.51258044,134535.65038961955
2024-02-10,Foxbit,USDC,USDC/BRL,4.999,4.9991,4.9724,4.9918,4217.5434781,21053.13353397958
2024-02-11,Foxbit,USDC,USDC/BRL,4.9985,5.0,4.9525,4.9844,6242.53945869,31115.313677894435
2024-02-12,Foxbit,USDC,USDC/BRL,4.9837,5.0085,4.9572,4.9994,23340.71944386,116689.59278763368
2024-02-13,Foxbit,USDC,USDC/BRL,4.9847,5.0161,4.9723,4.9891,3536.74067788,17645.152916011106
2024-02-14,Foxbit,USDC,USDC/BRL,5.0052,5.0243,4.9696,4.9895,34105.64441858,170170.1128265049
2024-02-15,Foxbit,USDC,USDC/BRL,5.0,5.0249,4.9812,5.0181,44132.13866881,221459.48505395546
2024-02-16,Foxbit,USDC,USDC/BRL,5.018,5.0246,4.9877,5.0005,12351.86568287,61765.50434719143
2024-02-17,Foxbit,USDC,USDC/BRL,4.9917,5.0326,4.9844,5.0111,10676.40270307,53500.52158535407
2024-02-18,Foxbit,USDC,USDC/BRL,5.0194,5.0289,4.984,5.0216,10331.15744981,51878.9402499659
2024-02-19,Foxbit,USDC,USDC/BRL,5.0216,5.0529,4.9872,5.0084,17143.40318328,85861.02050313955
2024-02-20,Foxbit,USDC,USDC/BRL,5.0198,5.0386,4.9356,4.9662,57353.36629285,284828.28768355167
2024-02-21,Foxbit,USDC,USDC/BRL,4.9637,5.0473,4.949,4.9714,25776.74244499,128146.49739102328
2024-02-22,Foxbit,USDC,USDC/BRL,4.9654,5.0228,4.9445,4.9929,33996.9258437,169743.25104500973
2024-02-23,Foxbit,USDC,USDC/BRL,4.9971,5.0354,4.9871,5.0221,26830.18704209,134743.8823440802
2024-02-24,Foxbit,USDC,USDC/BRL,5.025,5.0436,5.0189,5.024,11091.2741524,55722.561341657594
2024-02-25,Foxbit,USDC,USDC/BRL,5.0377,5.0459,5.02,5.0258,2375.94196192,11941.009112217536
2024-02-26,Foxbit,USDC,USDC/BRL,5.0335,5.1107,4.9862,5.0166,28531.07620042,143128.996867027
2024-02-27,Foxbit,USDC,USDC/BRL,4.9929,5.0199,4.9083,4.9648,116257.27646766,577194.1262066384
2024-02-28,Foxbit,USDC,USDC/BRL,4.9676,5.0138,4.942,4.9835,75261.28826654,375064.6300763021
2024-02-29,Foxbit,USDC,USDC/BRL,4.994,5.0597,4.9405,5.0165,17799.82139608,89292.80403343531
2024-03-01,Foxbit,USDC,USDC/BRL,5.0055,5.0184,4.9731,4.9996,7526.5566824,37629.77278932704
2024-03-02,Foxbit,USDC,USDC/BRL,4.9996,4.9996,4.9643,4.9994,5881.0932325,29401.937506560498
2024-03-03,Foxbit,USDC,USDC/BRL,4.9994,5.0195,4.9641,4.9986,10895.025015,54459.872039978996
2024-03-04,Foxbit,USDC,USDC/BRL,4.9834,5.0123,4.9326,4.955,103758.53286013,514123.53032194416
2024-03-05,Foxbit,USDC,USDC/BRL,4.9414,5.011,4.9414,4.9877,98028.32956557,488935.89937419357
2024-03-06,Foxbit,USDC,USDC/BRL,5.0085,5.0609,4.9476,4.9969,71167.53748045,355617.0680360606
2024-03-07,Foxbit,USDC,USDC/BRL,4.9969,5.0057,4.9566,4.9856,31045.74372834,154781.65993201188
2024-03-08,Foxbit,USDC,USDC/BRL,4.9856,5.034,4.9648,5.0309,51453.11212053,258855.46176717436
2024-03-09,Foxbit,USDC,USDC/BRL,5.0163,5.0383,4.9579,4.9962,4714.21117448,23553.14186993698
2024-03-10,Foxbit,USDC,USDC/BRL,4.996,5.0612,4.9577,5.031,4340.68307919,21837.976571404888
2024-03-11,Foxbit,USDC,USDC/BRL,5.031,5.0366,4.9809,5.0202,12705.84338795,63785.87497618659
2024-03-12,Foxbit,USDC,USDC/BRL,5.0202,5.0319,4.85,4.9913,102695.05167453,512581.81142308156
2024-03-13,Foxbit,USDC,USDC/BRL,5.0046,5.0217,4.9782,5.0162,67490.72532491,338546.9763748136
2024-03-14,Foxbit,USDC,USDC/BRL,5.0165,5.04,4.9716,5.04,25844.24915373,130255.0157347992
2024-03-15,Foxbit,USDC,USDC/BRL,5.0247,5.3,4.969,5.0341,257201.30726497,1294777.1009025853
2024-03-16,Foxbit,USDC,USDC/BRL,5.0456,5.0574,4.9997,5.0346,8589.40494337,43244.21812789061
2024-03-17,Foxbit,USDC,USDC/BRL,5.0344,5.05,4.9697,5.0322,15706.44403646,79037.967680274
2024-03-18,Foxbit,USDC,USDC/BRL,5.0464,5.0699,5.0186,5.0698,13593.05405386,68914.06544225942
2024-03-19,Foxbit,USDC,USDC/BRL,5.0653,5.0856,5.0215,5.0802,34430.6134728,174914.40256451856
2024-03-20,Foxbit,USDC,USDC/BRL,5.0725,5.0852,5.0009,5.0137,22736.21245939,113992.54840764364
2024-03-21,Foxbit,USDC,USDC/BRL,5.0262,5.0262,4.9778,5.0166,280557.81042717,1407446.3117889413
2024-03-22,Foxbit,USDC,USDC/BRL,5.023,5.05,5.0092,5.0418,27412.90995038,138210.40938782587
2024-03-23,Foxbit,USDC,USDC/BRL,5.036,5.048,5.0266,5.0366,2003.77943915,10092.23552322289
2024-03-24,Foxbit,USDC,USDC/BRL,5.0357,5.054,5.0268,5.0268,2457.8919546,12355.33127738328
2024-03-25,Foxbit,USDC,USDC/BRL,5.0274,5.0425,4.9784,4.9893,51010.27565664,254505.56833367396
2024-03-26,Foxbit,USDC,USDC/BRL,4.9924,5.0421,4.9696,5.0046,34454.06765126,172428.82696749578
2024-03-27,Foxbit,USDC,USDC/BRL,5.0165,5.0251,4.85,4.9987,113678.05623524,568242.4997030942
2024-03-28,Foxbit,USDC,USDC/BRL,4.9986,5.0399,4.9808,5.0305,65452.80933276,329260.3573484492
2024-03-29,Foxbit,USDC,USDC/BRL,5.0206,5.0509,5.0116,5.05,30791.33066733,155496.2198700165
2024-03-30,Foxbit,USDC,USDC/BRL,5.05,5.05,5.0254,5.0499,9914.32772305,50066.3635686302
2024-03-31,Foxbit,USDC,USDC/BRL,5.0392,5.0498,5.0254,5.0263,3185.64075826,16011.986143242239
2024-04-01,Foxbit,USDC,USDC/BRL,5.0263,5.1068,5.0093,5.0744,81614.95362408,414146.9206700315
2024-04-02,Foxbit,USDC,USDC/BRL,5.0824,5.1075,5.0538,5.0872,48303.59417077,245730.04426554113
2024-04-03,Foxbit,USDC,USDC/BRL,5.0872,5.13,5.0626,5.0911,30620.43975948,155891.72085948862
2024-04-04,Foxbit,USDC,USDC/BRL,5.0938,5.0942,5.0371,5.08,44195.32882418,224512.27042683438
2024-04-05,Foxbit,USDC,USDC/BRL,5.0798,5.1073,5.0579,5.1,63364.9230527,323161.10756877
2024-04-06,Foxbit,USDC,USDC/BRL,5.1,5.1,5.0785,5.098,9547.94454512,48675.42129102176
2024-04-07,Foxbit,USDC,USDC/BRL,5.098,5.1137,5.0713,5.1007,7150.71569205,36473.655530439435
2024-04-08,Foxbit,USDC,USDC/BRL,5.1012,5.1064,5.0406,5.0583,76302.68504864,385961.87178153574
2024-04-09,Foxbit,USDC,USDC/BRL,5.0583,5.0926,5.015,5.0446,136122.04887508,686681.2877552286
2024-04-10,Foxbit,USDC,USDC/BRL,5.0446,5.099,5.0002,5.0914,56429.66994288,287306.0215471792
2024-04-11,Foxbit,USDC,USDC/BRL,5.0899,5.101,5.0695,5.0979,28280.15775988,144169.41624409225
2024-04-12,Foxbit,USDC,USDC/BRL,5.101,5.1878,5.0804,5.1712,42231.62045781,218388.15571142707
2024-04-13,Foxbit,USDC,USDC/BRL,5.168,5.379,5.0999,5.3241,70869.13284772,377314.35019454604
2024-04-14,Foxbit,USDC,USDC/BRL,5.3151,5.3791,5.1162,5.2684,56081.22710822,295458.33689694625
2024-04-15,Foxbit,USDC,USDC/BRL,5.2584,5.3091,5.1533,5.1958,265507.56518956,1379524.2072119159
2024-04-16,Foxbit,USDC,USDC/BRL,5.21,5.3213,5.1825,5.2933,124477.51091976,658896.8085515656
2024-04-17,Foxbit,USDC,USDC/BRL,5.2933,5.2999,5.0,5.2663,61672.38608197,324785.28682347864
2024-04-18,Foxbit,USDC,USDC/BRL,5.2816,5.2999,5.2039,5.2677,16152.00575825,85083.92073273352
2024-04-19,Foxbit,USDC,USDC/BRL,5.294,5.3034,5.2121,5.2409,34285.09551471,179684.75708304366
2024-04-20,Foxbit,USDC,USDC/BRL,5.2409,5.262,5.225,5.2416,4106.13569638,21522.720866145406
2024-04-21,Foxbit,USDC,USDC/BRL,5.2398,5.2621,5.2266,5.2458,3849.68609295,20194.68330639711
2024-04-22,Foxbit,USDC,USDC/BRL,5.2379,5.2661,5.1777,5.2038,19310.86745545,100489.89206467071
2024-04-23,Foxbit,USDC,USDC/BRL,5.1856,5.271,5.1372,5.156,24142.94189081,124481.00838901637
2024-04-24,Foxbit,USDC,USDC/BRL,5.1633,5.2111,5.1431,5.1886,103335.5039235,536166.5956574721
2024-04-25,Foxbit,USDC,USDC/BRL,5.1885,5.2156,5.1659,5.195,66419.9087064,345051.42572974804
2024-04-26,Foxbit,USDC,USDC/BRL,5.1748,5.195,5.1293,5.162,53765.97352717,277539.9553472515
2024-04-27,Foxbit,USDC,USDC/BRL,5.162,5.1623,5.1383,5.1622,13333.86091369,68832.05680865052
2024-04-28,Foxbit,USDC,USDC/BRL,5.1622,5.1711,5.139,5.1621,9107.91186229,47015.95182432721
2024-04-29,Foxbit,USDC,USDC/BRL,5.1553,5.1621,5.1211,5.1377,54967.75658971,282407.843030953
2024-04-30,Foxbit,USDC,USDC/BRL,5.1375,5.2477,5.1301,5.24,48159.38433264,252355.17390303363
2024-05-01,Foxbit,USDC,USDC/BRL,5.236,5.2499,5.1923,5.226,92687.67082091,484385.76771007566
2024-05-02,Foxbit,USDC,USDC/BRL,5.2331,5.2436,5.1302,5.1408,47728.55302219,245362.94537647432
2024-05-03,Foxbit,USDC,USDC/BRL,5.1553,5.1618,5.0701,5.111,29561.25897565,151087.59462454714
2024-05-04,Foxbit,USDC,USDC/BRL,5.1107,5.1187,5.0905,5.1039,11988.14818918,61186.3095427558
2024-05-05,Foxbit,USDC,USDC/BRL,5.1184,5.1186,5.0929,5.1057,8367.83870074,42723.67405436822
2024-05-06,Foxbit,USDC,USDC/BRL,5.1099,5.1186,5.069,5.1002,72437.39317161,369445.19265384536
2024-05-07,Foxbit,USDC,USDC/BRL,5.1023,5.1125,5.0673,5.1041,64682.55128486,330146.2100130539
2024-05-08,Foxbit,USDC,USDC/BRL,5.0981,5.1569,5.0821,5.1168,13434.51223192,68741.71218828825
2024-05-09,Foxbit,USDC,USDC/BRL,5.1335,5.1977,5.1066,5.1424,83022.63552695,426935.60093378776
2024-05-10,Foxbit,USDC,USDC/BRL,5.1522,5.2,5.1312,5.1982,28550.06626323,148408.9544495222
2024-05-11,Foxbit,USDC,USDC/BRL,5.1984,5.2076,5.1787,5.1942,6350.22326412,32984.329678492104
2024-05-12,Foxbit,USDC,USDC/BRL,5.1952,5.2005,5.1701,5.1993,19390.10746225,100814.98572847641
2024-05-13,Foxbit,USDC,USDC/BRL,5.1987,5.2333,5.1353,5.1813,71335.08025527,369608.4513266305
2024-05-14,Foxbit,USDC,USDC/BRL,5.1813,5.2416,5.0499,5.1706,49532.51946715,256112.8451568458
2024-05-15,Foxbit,USDC,USDC/BRL,5.165,5.1873,5.1274,5.1518,59417.93392404,306109.3119898693
2024-05-16,Foxbit,USDC,USDC/BRL,5.1498,5.1687,5.1279,5.1485,51444.29113398,264860.932903296
2024-05-17,Foxbit,USDC,USDC/BRL,5.1405,5.1599,5.1065,5.1243,99790.08596215,511354.3374958452
2024-05-18,Foxbit,USDC,USDC/BRL,5.1265,5.1512,5.098,5.1391,18994.9553326,97616.97494976466
2024-05-19,Foxbit,USDC,USDC/BRL,5.1389,5.1432,5.0958,5.1372,15728.08982873,80798.34306815176
2024-05-20,Foxbit,USDC,USDC/BRL,5.1372,5.152,5.065,5.0752,89774.49307897,455623.5072743885
2024-05-21,Foxbit,USDC,USDC/BRL,5.0737,5.1286,5.0255,5.1147,53147.23975804,271832.1871904472
2024-05-22,Foxbit,USDC,USDC/BRL,5.1138,5.1816,5.0807,5.1608,10499.35004443,54185.04570929435
2024-05-23,Foxbit,USDC,USDC/BRL,5.1718,5.1949,5.1067,5.1808,148317.14729918,768401.4767275917
2024-05-24,Foxbit,USDC,USDC/BRL,5.1711,5.195,5.143,5.1891,66303.97781857,344057.9712983416
2024-05-25,Foxbit,USDC,USDC/BRL,5.1891,5.1981,5.1656,5.1763,17030.53828265,88155.1753124812
